,label_predicted,labels,memebership,confidence_scores_original,confidence_scores_prediction
8213,11,29,0,0.44090110063552856,0.5472913980484009
8214,11,31,1,0.0002672068658284843,0.6785638332366943
8215,29,11,1,0.2550952136516571,0.6934362053871155
8216,22,41,0,0.18196327984333038,0.47980958223342896
8217,29,29,1,0.580863356590271,0.580863356590271
8218,29,31,1,2.6072861146531068e-05,0.5422517657279968
8219,34,38,0,8.565482212397058e-10,0.7511144280433655
8220,29,21,0,6.845031748525798e-06,0.9985870122909546
8221,29,25,1,1.5411513231811114e-05,0.9971592426300049
8222,29,36,1,0.050717614591121674,0.6453524827957153
8223,34,37,0,0.0005808852147310972,0.9479725360870361
8224,36,36,0,0.4132682681083679,0.4132682681083679
8225,29,17,0,2.147298800991848e-06,0.9989878535270691
8226,29,21,1,6.302696419879794e-06,0.9985743761062622
8227,29,21,0,2.7631933335214853e-05,0.9972245693206787
8228,23,25,0,0.00012877717381343246,0.8573846817016602
8229,29,41,0,0.0024050851352512836,0.9823805093765259
8230,29,17,0,4.3563115468714386e-05,0.9975168704986572
8231,29,17,1,6.450063665397465e-06,0.9970748424530029
8232,29,17,1,9.99630742626323e-07,0.9988362193107605
8233,29,21,0,4.0409076973446645e-06,0.9990633130073547
8234,22,41,0,0.27428576350212097,0.5399328470230103
8235,29,22,0,2.5712161004776135e-06,0.9986203908920288
8236,29,41,1,3.5527002637536498e-06,0.9990975856781006
8237,11,17,1,2.1796409782837145e-05,0.5857181549072266
8238,15,41,1,0.032243240624666214,0.4906918704509735
8239,15,36,1,0.014836227521300316,0.8770199418067932
8240,29,6,1,4.4086159505241085e-06,0.9845672845840454
8241,29,41,0,0.01933513768017292,0.8709223866462708
8242,29,17,1,0.00010814622510224581,0.9711525440216064
8243,29,25,1,0.0034838730935007334,0.7234845757484436
8244,29,17,1,9.517657417745795e-06,0.9955314993858337
8245,29,21,1,7.320789154618979e-05,0.8755673766136169
8246,29,12,0,2.2371188606484793e-05,0.9611058831214905
8247,29,21,0,2.480968532836414e-06,0.9991046786308289
8248,29,11,1,0.004273854661732912,0.9950542449951172
8249,29,41,1,0.07028451561927795,0.7607082724571228
8250,10,38,1,1.3283657729346032e-08,0.8559514880180359
8251,29,36,1,0.01241959910839796,0.9830612540245056
8252,11,27,0,1.2616623301653362e-09,0.9079138040542603
8253,29,17,0,2.3242944735102355e-05,0.865903377532959
8254,29,12,0,8.553607040084898e-05,0.6688005924224854
8255,29,25,0,0.0005460582906380296,0.6749460697174072
8256,11,27,0,4.652556739870306e-08,0.8000440001487732
8257,29,17,1,5.027888505537703e-07,0.9980193376541138
8258,29,37,1,0.0003346580488141626,0.9324612617492676
8259,29,17,1,2.3710146706434898e-05,0.9150509834289551
8260,5,29,1,0.012249421328306198,0.4951590895652771
8261,29,12,0,6.594824299099855e-06,0.912452757358551
8262,29,21,1,7.560914582427358e-06,0.991504967212677
8263,34,10,0,0.08918541669845581,0.7724757194519043
8264,29,17,0,6.69863538860227e-07,0.999582827091217
8265,10,33,1,1.4194294628566695e-09,0.7162956595420837
8266,29,17,1,6.979198133194586e-06,0.9922720193862915
8267,29,12,0,3.1152879387263965e-08,0.9993057250976562
8268,29,40,1,0.0001373076520394534,0.7396534085273743
8269,29,17,0,2.2381545932148583e-05,0.7481855750083923
8270,15,41,0,0.1529819816350937,0.5108342170715332
8271,29,17,0,0.00036028315662406385,0.8680477142333984
8272,7,7,0,0.9783005118370056,0.9783005118370056
8273,29,29,0,0.89559006690979,0.89559006690979
8274,23,41,0,0.007796694524586201,0.9235121607780457
8275,29,25,0,0.00019540899666026235,0.9161501526832581
8276,29,41,1,0.0013880063779652119,0.9874306917190552
8277,29,25,0,6.252065304579446e-06,0.9969592094421387
8278,29,20,1,1.5143441487452947e-05,0.9993910789489746
8279,11,27,1,7.331207143579377e-07,0.745630145072937
8280,24,25,0,0.001985912211239338,0.8624354004859924
8281,10,13,1,6.869831122457981e-05,0.9459910988807678
8282,29,21,1,7.370306320808595e-07,0.9987177848815918
8283,29,17,0,2.731574568315409e-06,0.9948827028274536
8284,29,37,0,0.0001905732206068933,0.9541488885879517
8285,37,37,1,0.680555522441864,0.680555522441864
8286,29,17,1,4.7738890316395555e-06,0.9647703766822815
8287,29,25,1,1.1478950000309851e-05,0.9908095598220825
8288,29,17,1,0.0009354326175525784,0.622854471206665
8289,29,7,0,0.03888053819537163,0.8959382772445679
8290,29,17,0,2.4182131710404065e-06,0.9981783628463745
8291,29,21,1,2.7408927962824237e-06,0.9991366267204285
8292,29,12,0,0.0006175255984999239,0.5933404564857483
8293,29,10,1,0.000471998006105423,0.981304407119751
8294,29,37,0,0.0010827254736796021,0.9748541116714478
8295,29,37,1,0.00027496227994561195,0.6344535946846008
8296,29,31,0,0.015430630184710026,0.44247081875801086
8297,36,36,1,0.4783444404602051,0.4783444404602051
8298,29,41,0,0.004966121166944504,0.8416464924812317
8299,29,17,1,6.69967278099648e-07,0.9993220567703247
8300,29,36,1,0.18278183043003082,0.716099202632904
8301,29,17,0,5.9914295889029745e-06,0.9957388639450073
8302,29,11,1,0.08972200006246567,0.9082062244415283
8303,29,17,1,2.249447425128892e-05,0.5002964735031128
8304,10,9,0,0.005134954117238522,0.727112352848053
8305,29,36,1,0.011690961197018623,0.9764960408210754
8306,29,20,0,1.844694634201005e-05,0.9989516735076904
8307,29,21,0,7.073511369526386e-06,0.9987688660621643
8308,29,6,0,6.61594140183297e-06,0.9547571539878845
8309,29,41,1,0.006182332523167133,0.5840746164321899
8310,29,37,0,0.41253113746643066,0.42432349920272827
8311,10,5,1,2.8893129638163373e-05,0.8653151392936707
8312,29,12,0,2.873056246244232e-06,0.8721901774406433
8313,29,12,0,3.867756674935663e-07,0.9895992279052734
8314,29,17,0,9.875428759187344e-07,0.9977166652679443
8315,29,29,1,0.8319374322891235,0.8319374322891235
8316,11,31,1,0.004131843335926533,0.48702386021614075
8317,29,31,0,2.713188450798043e-06,0.751204788684845
8318,29,17,0,7.206291775219142e-05,0.5045640468597412
8319,36,15,1,0.02918824926018715,0.7541990876197815
8320,29,20,0,0.0002860719396267086,0.9510271549224854
8321,29,25,0,0.013664505444467068,0.4535171091556549
8322,15,41,1,0.17369462549686432,0.7346186637878418
8323,41,41,1,0.5416139364242554,0.5416139364242554
8324,29,41,0,0.008161588571965694,0.898826003074646
8325,7,7,1,0.9108104705810547,0.9108104705810547
8326,29,17,1,3.3537066883582156e-06,0.9903854131698608
8327,36,15,0,0.2872377932071686,0.3386232554912567
8328,24,12,0,1.1857158824568614e-05,0.9648195505142212
8329,29,22,1,0.0008438703371211886,0.9470171928405762
8330,29,17,1,7.505842950195074e-05,0.9698492288589478
8331,11,40,0,0.00010774104157462716,0.5842793583869934
8332,36,36,1,0.5398630499839783,0.5398630499839783
8333,29,21,1,0.009473754093050957,0.8743581771850586
8334,29,21,1,4.779938990395749e-06,0.9992608428001404
8335,15,22,1,0.2329564392566681,0.6500530242919922
8336,29,17,1,1.4312525308923796e-05,0.9524915218353271
8337,29,21,0,1.3823876543028746e-05,0.9977522492408752
8338,29,41,0,0.2595241367816925,0.4766749143600464
8339,29,17,1,8.322672329086345e-07,0.9990209341049194
8340,29,17,1,7.223392799460271e-07,0.9994804263114929
8341,29,20,1,4.672506474889815e-05,0.9977649450302124
8342,29,17,1,0.0002096857933793217,0.8908460140228271
8343,41,41,1,0.34128430485725403,0.34128430485725403
8344,34,38,0,1.081069285646663e-06,0.5198313593864441
8345,29,29,1,0.868028998374939,0.868028998374939
8346,29,21,1,1.102483020076761e-05,0.9988856911659241
8347,29,36,0,0.0032643580343574286,0.9802923798561096
8348,29,17,0,5.8602036006050184e-06,0.9988208413124084
8349,29,17,0,7.609649856021861e-06,0.9878438711166382
8350,11,37,0,0.00018418279069010168,0.5246727466583252
8351,29,29,0,0.7945330739021301,0.7945330739021301
8352,29,27,0,1.9666540396201526e-08,0.7672104239463806
8353,29,12,0,6.357960955938324e-05,0.7656983733177185
8354,36,41,1,0.3903472423553467,0.4102800488471985
8355,29,15,1,8.259073365479708e-05,0.99468994140625
8356,29,15,0,0.001997095998376608,0.9442691802978516
8357,11,27,1,4.99284702470959e-09,0.6056749224662781
8358,29,21,0,1.2731135939247906e-05,0.9986530542373657
8359,29,25,1,2.7327581847202964e-05,0.8881030082702637
8360,29,11,0,0.01731947436928749,0.9750589728355408
8361,36,36,1,0.8778601884841919,0.8778601884841919
8362,36,36,0,0.9336381554603577,0.9336381554603577
8363,29,20,0,1.322899515798781e-05,0.9954246878623962
8364,29,40,1,0.0019064171938225627,0.5432460308074951
8365,29,17,1,1.7675261915428564e-05,0.9731840491294861
8366,29,36,0,0.019269756972789764,0.913107693195343
8367,29,41,1,0.08506019413471222,0.6905199289321899
8368,34,10,0,0.017336543649435043,0.9684803485870361
8369,29,20,0,0.000645990192424506,0.955791711807251
8370,36,41,1,0.28375858068466187,0.47417300939559937
8371,29,12,1,2.8570060749188997e-05,0.8828839659690857
8372,23,12,0,3.716329956660047e-06,0.5557268857955933
8373,29,17,0,4.464659468794707e-06,0.996376097202301
8374,29,11,0,0.10750929266214371,0.8480129837989807
8375,11,40,0,0.0013723453739657998,0.6426658034324646
8376,36,41,1,0.11424008756875992,0.5460814237594604
8377,15,41,1,0.11712484061717987,0.4546724259853363
8378,36,36,1,0.9041556715965271,0.9041556715965271
8379,24,6,1,0.00016977410996332765,0.6392654776573181
8380,29,41,1,0.006050355266779661,0.9316239953041077
8381,29,17,1,9.901044677462778e-07,0.9944093823432922
8382,29,17,1,1.1392660780984443e-05,0.9877809286117554
8383,15,36,1,0.28459757566452026,0.3261962831020355
8384,11,31,0,0.0065239970572292805,0.5381962060928345
8385,29,6,0,0.0006100771715864539,0.8542993664741516
8386,15,22,0,0.07993204891681671,0.552568793296814
8387,29,21,1,2.3252952814800665e-05,0.9857895970344543
8388,29,29,0,0.9437810182571411,0.9437810182571411
8389,29,17,0,3.586730599636212e-05,0.9733237028121948
8390,29,41,1,0.02420603111386299,0.7977705597877502
8391,29,17,0,8.346008144144434e-06,0.9376554489135742
8392,29,37,0,0.00013789594231639057,0.5657986402511597
8393,29,36,0,0.12466448545455933,0.8460419774055481
8394,29,5,1,7.046715472824872e-05,0.7150079011917114
8395,29,21,1,6.952327112230705e-06,0.9982526898384094
8396,23,12,0,6.64592960220034e-07,0.9948847889900208
8397,29,21,1,3.833911250694655e-06,0.999396800994873
8398,29,21,0,4.425627139426069e-06,0.9992923736572266
8399,15,41,1,0.11625120788812637,0.7146579027175903
8400,6,6,0,0.27967607975006104,0.27967607975006104
8401,41,41,0,0.348143607378006,0.348143607378006
8402,29,29,1,0.5872784852981567,0.5872784852981567
8403,29,27,1,3.5990365176985506e-07,0.5798304080963135
8404,29,29,1,0.8155971765518188,0.8155971765518188
8405,29,17,1,1.727444782773091e-06,0.9983365535736084
8406,29,25,0,0.0004897781182080507,0.9668371677398682
8407,29,21,0,8.622431778348982e-06,0.9991095662117004
8408,29,29,1,0.8232724666595459,0.8232724666595459
8409,29,41,1,0.0020082243718206882,0.9923571348190308
8410,29,21,1,1.9490078102535335e-06,0.999301552772522
8411,29,41,1,0.013199696317315102,0.8656592965126038
8412,11,27,0,9.307721597906493e-07,0.9062288403511047
8413,29,25,1,0.019391130656003952,0.5837399959564209
8414,29,20,1,4.273882041161414e-06,0.9991530179977417
8415,15,36,1,0.027347082272171974,0.5666630864143372
8416,7,7,1,0.7694793939590454,0.7694793939590454
8417,11,27,1,1.4576681905964506e-06,0.6234599351882935
8418,29,20,1,1.2817769857065286e-05,0.9984086155891418
8419,23,21,0,1.2929989679832943e-05,0.9278217554092407
8420,29,17,1,3.15550496452488e-05,0.8953726291656494
8421,29,41,1,0.0003192683798260987,0.9971069693565369
8422,29,36,0,0.033436551690101624,0.942979633808136
8423,29,7,0,0.04681112989783287,0.7729076147079468
8424,29,36,0,0.04290807619690895,0.9477130174636841
8425,29,17,0,2.3022861569188535e-05,0.9916937947273254
8426,29,17,1,3.2651169021846727e-06,0.9947329759597778
8427,11,11,1,0.684380292892456,0.684380292892456
8428,29,36,0,0.0005761185893788934,0.9987647533416748
8429,23,6,0,0.0004719165153801441,0.8034752011299133
8430,29,21,0,1.18594089144608e-05,0.91254723072052
8431,11,29,1,0.17868968844413757,0.8191772103309631
8432,29,20,0,4.847964191867504e-06,0.9991174340248108
8433,29,20,0,8.600256478530355e-06,0.9985483288764954
8434,29,21,1,4.164009624219034e-06,0.9992719292640686
8435,29,17,0,2.177080631327044e-07,0.999482274055481
8436,29,21,0,0.0039059307891875505,0.9031459093093872
8437,29,21,0,2.8030277462676167e-05,0.9951691031455994
8438,29,17,0,8.096250894595869e-06,0.9835788011550903
8439,29,15,1,6.251311788219027e-06,0.9934868812561035
8440,7,7,0,0.9824386239051819,0.9824386239051819
8441,29,29,1,0.9892956614494324,0.9892956614494324
8442,29,21,0,5.738480467698537e-06,0.9992214441299438
8443,11,31,1,0.0016304751625284553,0.8459734320640564
8444,29,27,1,8.97968220670009e-06,0.5227850079536438
8445,24,32,1,1.96202415425617e-10,0.9596210718154907
8446,7,7,0,0.40828603506088257,0.40828603506088257
8447,29,12,1,1.1820677059404261e-07,0.9940165281295776
8448,29,6,0,9.723696621222189e-07,0.6084412932395935
8449,43,14,0,2.468114779219377e-08,0.9312931299209595
8450,11,31,1,2.917033270932734e-05,0.5049111247062683
8451,36,36,1,0.9687333703041077,0.9687333703041077
8452,11,29,0,0.49414077401161194,0.4942948818206787
8453,29,21,0,3.701896957863937e-06,0.9977033734321594
8454,29,21,0,9.276117452827748e-06,0.9974765181541443
8455,29,21,0,8.252389307017438e-06,0.9960860013961792
8456,29,21,1,7.731205187155865e-06,0.9980219602584839
8457,29,31,1,8.673987758811563e-05,0.5929028391838074
8458,36,41,0,0.04166320711374283,0.8367121815681458
8459,29,12,1,2.424893636998604e-07,0.9804145097732544
8460,11,29,0,0.38846859335899353,0.4621080160140991
8461,11,27,0,3.910178202204406e-05,0.6126130819320679
8462,29,41,0,0.15115965902805328,0.6435304284095764
8463,29,41,1,0.01720835268497467,0.9122729301452637
8464,29,21,1,3.933093466912396e-06,0.9991846680641174
8465,41,41,0,0.45167839527130127,0.45167839527130127
8466,29,36,0,0.012462825514376163,0.9803940057754517
8467,29,36,0,0.006003331393003464,0.9899742007255554
8468,10,8,1,0.00021488564379978925,0.9863275289535522
8469,10,18,1,0.34729358553886414,0.37792229652404785
8470,29,21,0,1.3644695172843058e-05,0.9960407018661499
8471,34,10,0,0.005125867668539286,0.9901701807975769
8472,29,21,0,9.828158363234252e-05,0.985451340675354
8473,29,41,1,0.0012825410813093185,0.9892292022705078
8474,29,40,0,5.131931175128557e-05,0.7119086384773254
8475,29,41,0,0.008466513827443123,0.8916414976119995
8476,36,41,0,0.04555182904005051,0.7664659023284912
8477,29,15,1,0.19197368621826172,0.76139897108078
8478,15,36,1,0.009905199520289898,0.7691867351531982
8479,15,41,0,0.2588215172290802,0.5417347550392151
8480,29,41,1,0.0800388976931572,0.7053610682487488
8481,29,17,1,1.302933924307581e-06,0.998099148273468
8482,41,41,1,0.30055639147758484,0.30055639147758484
8483,29,36,1,0.0019895564764738083,0.9840021133422852
8484,29,5,1,9.678315836936235e-05,0.916164755821228
8485,29,5,1,8.537559551768936e-06,0.9630264043807983
8486,29,31,0,0.00038279409636743367,0.7555850744247437
8487,29,25,1,3.3039120808098232e-06,0.999104917049408
8488,29,21,1,2.5665360681159655e-06,0.9819684624671936
8489,22,36,0,0.20526252686977386,0.4339677095413208
8490,29,7,1,0.00015163277566898614,0.9781050086021423
8491,29,36,0,0.12345994263887405,0.798173725605011
8492,29,31,0,0.008331170305609703,0.43845197558403015
8493,29,31,1,3.6130088119534776e-05,0.5040113925933838
8494,29,11,0,0.0016876592999324203,0.9972690939903259
8495,29,21,0,3.32259855895245e-06,0.9994087219238281
8496,29,17,1,2.691709596547298e-06,0.9989330172538757
8497,29,5,1,5.735010199714452e-05,0.7321974039077759
8498,29,40,1,9.236788173438981e-05,0.9757863879203796
8499,23,17,1,3.8038883758417796e-06,0.8534693121910095
8500,10,8,1,1.2507948667916935e-05,0.43183818459510803
8501,29,11,1,0.26761582493782043,0.7287144660949707
8502,29,12,0,2.0809715351788327e-05,0.9470986127853394
8503,15,41,1,0.13687635958194733,0.49276819825172424
8504,29,17,1,8.884720159585413e-07,0.9992266893386841
8505,23,6,1,1.7869453586172312e-05,0.8216618299484253
8506,29,21,0,9.029409557115287e-05,0.9949588179588318
8507,29,17,0,1.99709370463097e-06,0.9990732669830322
8508,29,36,1,0.032788027077913284,0.9493656158447266
8509,29,11,1,0.19507144391536713,0.8028220534324646
8510,11,37,0,0.09666437655687332,0.8248142004013062
8511,29,29,1,0.9939780235290527,0.9939780235290527
8512,36,36,1,0.8209813833236694,0.8209813833236694
8513,29,0,0,6.853355785096937e-07,0.9695219397544861
8514,11,27,1,8.446043864296371e-08,0.9394353628158569
8515,29,21,0,1.4547504179063253e-06,0.9995266199111938
8516,29,17,0,5.053723725723103e-05,0.7692793011665344
8517,29,36,0,0.00689959991723299,0.9912549257278442
8518,29,17,1,3.974234641646035e-05,0.9807214736938477
8519,29,21,1,2.2967878976487555e-06,0.998456597328186
8520,30,15,1,0.0005718437023460865,0.32654252648353577
8521,10,9,0,6.026696792105213e-05,0.9272535443305969
8522,7,7,1,0.9976446032524109,0.9976446032524109
8523,29,21,0,2.0961037080269307e-05,0.9622768759727478
8524,29,21,1,8.858953515300527e-05,0.9824099540710449
8525,29,36,1,0.14734619855880737,0.7950926423072815
8526,29,17,0,0.00011918856034753844,0.9706703424453735
8527,29,17,0,1.1793124485848239e-06,0.9982805252075195
8528,29,41,0,0.09969339519739151,0.7583680748939514
8529,36,36,0,0.874786913394928,0.874786913394928
8530,29,17,0,0.00012625771341845393,0.8743382096290588
8531,29,17,0,5.118381977808895e-06,0.9960504174232483
8532,29,36,0,0.14548270404338837,0.8178251385688782
8533,29,17,0,3.3813239497249015e-06,0.9959694147109985
8534,11,29,1,0.4488598108291626,0.5505627393722534
8535,29,21,0,0.00023030627926345915,0.9922520518302917
8536,22,41,0,0.2590737044811249,0.290763795375824
8537,29,17,0,3.245373136451235e-06,0.9948943853378296
8538,29,36,1,0.001835544011555612,0.9793466925621033
8539,29,21,1,3.588856270653196e-05,0.9876120686531067
8540,29,15,0,0.015319198369979858,0.9698833227157593
8541,29,21,1,2.0613999367924407e-05,0.9946178793907166
8542,29,6,0,6.537405852213851e-07,0.996203601360321
8543,29,37,1,0.0007037264294922352,0.8332638740539551
8544,24,12,0,0.043537743389606476,0.6064804196357727
8545,29,41,1,0.0635797306895256,0.7276477813720703
8546,29,5,0,7.576042844448239e-05,0.8664615154266357
8547,11,40,1,0.0017535560764372349,0.7971340417861938
8548,29,36,1,0.21728669106960297,0.7539054751396179
8549,29,21,0,2.5300614652223885e-06,0.9993795156478882
8550,15,41,0,0.05322235822677612,0.46856653690338135
8551,7,4,1,1.225366759172175e-06,0.9448480010032654
8552,29,21,1,2.929855554612004e-06,0.9994634985923767
8553,29,11,0,0.35660889744758606,0.6404920220375061
8554,29,11,0,0.48782795667648315,0.5113246440887451
8555,7,4,0,9.625220627640374e-06,0.8037745952606201
8556,29,17,0,0.09774666279554367,0.689944863319397
8557,29,17,1,1.0613841823214898e-06,0.9991200566291809
8558,7,4,0,0.003380103502422571,0.682913064956665
8559,29,22,0,1.239382072526496e-06,0.9994233846664429
8560,29,21,0,3.920572453353088e-06,0.9994404911994934
8561,36,36,0,0.8421660661697388,0.8421660661697388
8562,29,17,0,1.378881052005454e-06,0.9981369972229004
8563,29,36,1,0.05173715949058533,0.930890679359436
8564,29,5,0,0.0005866730352863669,0.786976158618927
8565,29,25,0,6.732624751748517e-05,0.9474101066589355
8566,29,17,1,2.451344880682882e-05,0.9758931994438171
8567,29,29,0,0.9345480799674988,0.9345480799674988
8568,29,37,1,0.00013496472092811018,0.9709304571151733
8569,29,36,1,0.006467415019869804,0.9795839190483093
8570,29,5,0,8.91100789885968e-05,0.9160966277122498
8571,29,41,1,0.00026918170624412596,0.9970539808273315
8572,29,17,1,6.695485694763192e-07,0.9988879561424255
8573,23,6,1,0.06816918402910233,0.3208324909210205
8574,15,41,0,0.12362734973430634,0.6349920034408569
8575,29,27,1,4.293564416002482e-06,0.5820086598396301
8576,29,21,0,8.569093552068807e-06,0.9990013241767883
8577,29,17,0,1.8317440435566823e-06,0.9989126920700073
8578,36,36,0,0.8953017592430115,0.8953017592430115
8579,22,41,1,0.1783256232738495,0.40195557475090027
8580,29,40,1,6.566525553353131e-05,0.5573172569274902
8581,29,22,0,0.001367133460007608,0.9205583333969116
8582,29,21,1,3.015022002728074e-06,0.9992632269859314
8583,29,17,0,2.718113137234468e-06,0.9987820982933044
8584,41,41,0,0.39886853098869324,0.39886853098869324
8585,29,20,0,9.460564797336701e-06,0.998576283454895
8586,29,17,0,1.7529046090203337e-05,0.9961985945701599
8587,29,17,0,2.378487579335342e-06,0.9970797896385193
8588,41,41,1,0.47270825505256653,0.47270825505256653
8589,15,41,1,0.16442430019378662,0.4307105243206024
8590,29,21,1,2.4015158487600274e-05,0.9902443885803223
8591,29,5,1,2.679078716028016e-05,0.8795603513717651
8592,29,17,0,6.290379587881034e-06,0.9952865839004517
8593,29,17,1,3.5515049603418447e-06,0.9932465553283691
8594,29,27,1,2.4318176201632014e-06,0.8057146072387695
8595,29,41,1,0.00012733791663777083,0.9965991377830505
8596,29,21,1,7.056585218379041e-06,0.9937217831611633
8597,29,31,0,0.00023637576668988913,0.5935166478157043
8598,29,17,0,1.9819935914711095e-05,0.9936277866363525
8599,29,12,1,0.000771723163779825,0.8901539444923401
8600,29,12,0,0.00011914474453078583,0.6025692820549011
8601,11,11,0,0.6014257073402405,0.6014257073402405
8602,29,29,0,0.7079482674598694,0.7079482674598694
8603,29,21,0,4.594547863234766e-05,0.9354679584503174
8604,29,12,0,8.680082828504965e-05,0.975104808807373
8605,29,25,1,0.1275443732738495,0.40386712551116943
8606,29,25,0,0.0010423472849652171,0.9797108769416809
8607,29,21,1,2.1015541278757155e-05,0.9951196908950806
8608,15,15,0,0.38397741317749023,0.38397741317749023
8609,29,21,1,7.388992798951222e-06,0.998420238494873
8610,11,40,0,0.00020027198479510844,0.9116109013557434
8611,29,41,0,0.0006502798059955239,0.6410535573959351
8612,29,21,0,2.5683493731776252e-05,0.9567626714706421
8613,11,29,0,0.08581593632698059,0.9139499068260193
8614,29,17,1,7.175583596108481e-05,0.9545549750328064
8615,29,29,1,0.5760840773582458,0.5760840773582458
8616,10,37,0,0.02897805906832218,0.5632590651512146
8617,23,36,1,0.03294859454035759,0.500042736530304
8618,29,21,0,3.434336031205021e-05,0.9933905601501465
8619,11,29,1,0.3780946731567383,0.5857899188995361
8620,29,17,0,1.107339699046861e-06,0.999046266078949
8621,29,11,1,0.3761078119277954,0.6236101388931274
8622,29,17,1,1.1899226137757068e-06,0.9978854060173035
8623,34,34,0,0.8717877268791199,0.8717877268791199
8624,29,17,1,1.695706851023715e-05,0.9620935320854187
8625,12,12,1,0.7024698853492737,0.7024698853492737
8626,29,17,0,6.211066647665575e-06,0.9929977655410767
8627,29,17,1,2.1948440007690806e-06,0.9978358149528503
8628,29,17,0,1.8834507500287145e-06,0.9985748529434204
8629,29,17,1,1.19513360914425e-05,0.9329221248626709
8630,29,5,1,9.82064739218913e-06,0.941480815410614
8631,29,17,1,0.00020882455282844603,0.9865331649780273
8632,29,17,0,1.95782176888315e-05,0.9825605750083923
8633,29,21,1,0.00017687493527773768,0.9697208404541016
8634,29,12,1,4.442554654815467e-06,0.9801223278045654
8635,29,21,1,2.7069216230302118e-05,0.9975989460945129
8636,29,31,0,0.0005197296268306673,0.6212415099143982
8637,41,36,1,0.24335120618343353,0.3175360858440399
8638,29,41,0,0.007430153898894787,0.9200662970542908
8639,36,22,0,0.21099026501178741,0.6572973132133484
8640,29,6,1,0.0018090124940499663,0.43586668372154236
8641,11,11,0,0.6501471400260925,0.6501471400260925
8642,29,29,0,0.6239079236984253,0.6239079236984253
8643,36,36,1,0.7649606466293335,0.7649606466293335
8644,29,41,0,0.010730946436524391,0.68055659532547
8645,36,36,0,0.7251245975494385,0.7251245975494385
8646,15,41,0,0.22087211906909943,0.6907733082771301
8647,36,15,1,0.02456558682024479,0.3966991901397705
8648,29,15,1,3.491594907245599e-05,0.9384851455688477
8649,29,22,1,0.0014562089927494526,0.8960631489753723
8650,29,17,1,2.8551330615300685e-05,0.9032481908798218
8651,29,37,1,0.00015472313680220395,0.6244128942489624
8652,29,20,0,4.400376201374456e-05,0.9743269085884094
8653,29,41,1,0.07104414701461792,0.7861523032188416
8654,29,27,1,2.034820454355213e-06,0.5202301740646362
8655,29,21,1,3.0989178867457667e-06,0.9992985725402832
8656,29,5,1,0.0002517138491384685,0.39349764585494995
8657,7,7,0,0.9729491472244263,0.9729491472244263
8658,11,27,1,2.5452418839222446e-08,0.803196907043457
8659,29,11,0,0.29305699467658997,0.7066112756729126
8660,29,41,1,0.1531277745962143,0.6738754510879517
8661,29,31,1,3.575112486942089e-06,0.5548230409622192
8662,22,41,0,0.283528208732605,0.3780871033668518
8663,29,15,0,3.9331305742962286e-05,0.99432373046875
8664,29,17,0,0.002129672095179558,0.8973987698554993
8665,36,41,1,0.00792802032083273,0.9456862807273865
8666,29,21,0,4.2119313548028e-06,0.9993021488189697
8667,29,31,1,4.7322131990767957e-07,0.9425062537193298
8668,29,21,1,0.0010501184733584523,0.7694299221038818
8669,29,5,1,3.9028265064189327e-07,0.9039579629898071
8670,29,20,0,1.1816099686257076e-05,0.9983265995979309
8671,29,17,1,1.7145379388239235e-05,0.9861246943473816
8672,29,17,1,1.907429214043077e-05,0.9841127991676331
8673,29,25,1,0.00017654163821134716,0.7355920076370239
8674,29,31,0,0.06674148142337799,0.7857332825660706
8675,29,17,1,2.276708755744039e-06,0.9987877011299133
8676,29,21,0,4.250801794114523e-06,0.998824417591095
8677,30,42,0,0.0037085101939737797,0.6407862901687622
8678,29,41,0,0.008374812081456184,0.9519315361976624
8679,41,22,0,0.07252365350723267,0.41226816177368164
8680,29,21,0,2.1212841602391563e-05,0.9970712661743164
8681,11,27,1,6.006586659168534e-07,0.6763849258422852
8682,29,31,1,2.7260514343652176e-06,0.7680124640464783
8683,29,21,1,4.268596603651531e-05,0.9964428544044495
8684,36,36,1,0.5456345677375793,0.5456345677375793
8685,10,5,0,0.00017737607413437217,0.8968192934989929
8686,29,12,1,0.00024847188615240157,0.9707564115524292
8687,29,40,0,0.001326029421761632,0.4752153158187866
8688,36,36,1,0.4660489559173584,0.4660489559173584
8689,36,36,0,0.422510027885437,0.422510027885437
8690,29,31,0,2.3313044948736206e-05,0.5752743482589722
8691,29,12,0,0.009021344594657421,0.9050955772399902
8692,29,6,1,1.165887582033065e-07,0.9607353806495667
8693,29,21,0,5.758771749242442e-06,0.9953622221946716
8694,29,40,1,0.008327887393534184,0.5533970594406128
8695,29,40,0,1.6356189007638022e-05,0.8844046592712402
8696,36,41,1,0.11957032978534698,0.7457100749015808
8697,23,23,1,0.9999558925628662,0.9999558925628662
8698,29,22,1,0.00043626283877529204,0.9709141254425049
8699,34,34,1,0.952268123626709,0.952268123626709
8700,29,29,0,0.48553699254989624,0.48553699254989624
8701,11,37,0,0.0098272655159235,0.6622914671897888
8702,36,41,0,0.11368948966264725,0.5516363978385925
8703,29,11,1,0.4443519711494446,0.5528488755226135
8704,24,32,1,0.00014261191245168447,0.31203049421310425
8705,29,21,1,3.584675596357556e-06,0.9991540908813477
8706,34,10,0,0.03946921229362488,0.9571223855018616
8707,29,21,1,0.000544885522685945,0.9399648308753967
8708,29,20,0,0.001154904835857451,0.9779273271560669
